label,prediction,filtered_body,reason
1,0,"[like,best,flick,chanc,see,joan,woodburi,awestruck,one,sever,beauti,charl,boyer,classic,algier,lead,role,well,rita,orphan,rise,make,good,ladi,crime,boss,ascent,top,remind,joan,crawford,charact,mildr,pierc,realiz,ambit,fierc,determin,willpow,your,look,film,noir,classic,better,look,elsewher,sever,point,difficult,know,stori,go,first,got,impress,go,encompass,rita,plot,reveng,father,son,trick,take,rap,drunk,drive,death,perpetr,playboy,son,payback,time,end,minor,point,springboard,somewhat,confus,second,part,film,rita,becom,increas,involv,citi,corrupt,anyway,minut,second,view,clear,hazi,copi,platinum,box,set,call,mobster,movi,pictur,qualiti,good,soundtrack,suck,constant,skip,fragment,dialog,eight,film,box,make,movi,fair,cent,look,ann,archer,father,john,archer,rita,childhood,friend,bob,alan,ladd,doesnt,get,much,screen,time,definit,joan,woodburi,pictur]",weak
1,0,"[heel,well,receiv,belov,come,age,film,classic,concern,live,teenag,head,adulthood,georg,luca,american,graffiti,cooley,high,adapt,sort,one,eric,mont,creator,popular,cbs,sitcom,good,timescooley,high,view,black,version,american,graffitiinstead,central,california,american,graffiti,black,slum,chicago,cabrini,green,backdrop,stori,instead,america,cooley,high,situat,movi,star,welcom,back,kotter,lawrenc,hilton,jacob,glynn,turman,movi,main,protagonist,main,charact,garrett,morri,play,princip,tri,keep,jacob,turman,charactersnam,coceis,preach,troubl,great,deal,timeyou,know,would,like,say,cooley,high,worthi,comparison,piec,american,graffiti,great,film,cant,problem,lie,fact,produc,film,couldnt,wouldnt,hide,sad,undersid,black,life,americahav,film,cabrini,green,part,chicago,doesnt,help,thingsneith,crass,gross,attempt,humor,coceis,look,letter,intent,colleg,find,littl,brother,thrown,toilet,gang,visit,chicago,zoo,one,gang,name,pooter,manur,thrown,ape,turman,characterpreach,chase,two,hoodlum,school,hangouta,dirti,depress,place,eat,food,much,less,meet,peopl,open,door,girl,bathroom,girl,reliev,escap,window,bathroom,high,school,home,charact,bathroom,everywher,film,display,unfortun,look,urban,decay,povertyif,wasnt,enough,rough,display,humor,film,use,violenc,profan,film,cooley,high,may,come,age,film,hard,rough,come,age,film,littl,none,wit,like,use,nostalgia,made,peopl,like,appreci,american,graffiti,muchmotown,record,hand,make,film,compani,music,part,film,soundtrack,even,get,sens,old,old,one,heard,song,million,time,werent,great,song,within,black,musicof,time,period,motownespeci,chicago,song,near,end,movi,spinner,cameron,impress,better,motown,ballad,done,better,motown,artist,cameron,without,questionth,last,part,film,show,charact,went,pay,homag,film,cooley,high,aim,american,graffiti,show,preachan,intellig,underachiev,student,went,hollywood,becam,success,televis,writer,eric,mont,may,pattern,turman,charact,last,shot,film,show,preach,run,away,coceis,funer,held,dark,raini,afternoon,bleak,cooley,high,came,repres,eric,mont,preach,final,scene,one,littl,lesson,watch,cooley,high,love,past,dont,look,back]",weak
1,0,"[video,store,rent,flick,usual,trust,imdb,view,film,one,never,seen,flick,rate,site,enjoysidney,lumet,legendari,director,best,film,centuri,realli,misstep,make,one,biggest,mistak,filmmak,fill,film,cast,thorough,unlik,charact,real,redeem,qualiti,whatsoeveri,like,film,flaw,charact,matter,dark,someon,person,bit,light,shade,gray,darker,brighter,other,lumet,cross,line,fill,movi,total,unsympathet,almost,masochist,pitchblack,charactersethan,hawk,hank,whine,immatur,irrespons,manchild,divorc,marriag,wife,hate,daughter,think,hes,loser,much,indecis,willing,let,other,dirti,work,hes,coward,lead,direct,bank,robberi,plan,fall,apart,mother,get,kill,time,stand,older,brother,end,film,pathet,uplift,ethan,hawk,play,charact,well,isnt,given,much,work,portray,someon,boot,perpetu,stamp,face,doesnt,particular,care,therespeak,charact,wife,equal,bad,everi,singl,shot,film,shes,verbal,berat,rent,child,support,money,grind,alreadi,nonexist,selfesteem,insult,serious,that,charact,harpylik,behavior,border,malevolentalbert,finney,play,father,charl,finney,great,actor,mani,decad,spend,film,mouth,open,halfgrimac,face,like,hes,suffer,world,worst,bout,constip,someon,whos,actor,long,finney,think,hed,apt,emot,even,though,doesnt,show,much,charact,suppos,grief,stricken,angerfil,smother,andi,film,conclus,akin,frankenstein,put,monster,help,creat,miserymarisa,tomei,isnt,given,much,charact,stuck,unhappi,marriag,andi,affair,brother,unfathom,reason,andi,world,begin,spiral,control,logic,jump,ship,realli,doesnt,make,less,selfish,selfserv,charact,film,probabl,one,common,sens,leastand,final,come,andi,play,alway,good,philip,seymour,hoffman,reason,rate,film,instead,perform,heroinaddict,embezzl,financi,execut,whos,perfect,crime,rob,parent,insur,jewelri,store,goe,awri,mesmer,descent,calm,master,planner,flaw,scheme,unstabl,derang,homicid,maniac,believ,tragic,hoffman,charact,end,film,chief,villain,hard,root,given,altern,emot,castrat,littl,brother,father,whos,selfadmit,poor,earli,parent,led,son,eventu,psychosi,indirect,unintent,murder,motherultim,film,realli,worth,watch,pshs,great,perform,famili,train,wreck,natur,dont,expect,charact,worth,cheer,realli,arent]",conflicting
1,0,"[eightyear,stretch,charl,bronson,made,nine,film,one,releas,compani,cannon,group,evil,men,tristar,film,pickup,sir,lew,grade,itc,entertain,firm,bronson,alreadi,thick,collabor,director,lee,thompson,ran,numer,action,kinjit,forbidden,subject,run,pretti,high,bronson,thompson,work,betterfund,outfit,like,itc,evil,man,great,disappoint,mani,level,still,low,budget,bmovi,mold,evil,tantal,potenti,great,film,everyon,product,depart,howev,took,easi,way,sold,hack,work,undeserv,bronson,imprint,evil,men,concept,technic,resourc,could,use,make,one,bronson,thompson,best,film,instead,one,averagethi,polit,thrilleraction,open,brutal,fashion,clement,molloch,joseph,maher,british,doctor,hold,special,train,class,polit,leader,surinam,grayhair,passiv,molloch,expert,tortur,method,employ,numer,polit,regim,open,seven,minut,wit,molloch,use,electr,current,inflict,unbear,pain,jorg,hidalgo,jorg,humberto,robl,dissid,journalist,may,expect,scene,aw,watch,cut,origin,vhs,releasehidalgo,none,friend,holland,bronson,retir,assassin,enjoy,life,cayman,island,holland,approach,journalist,year,rid,human,molloch,turn,offer,mexican,professor,name,hector,lomelin,josé,ferrer,visit,short,hidalgo,death,talk,holland,finish,job,bring,videotap,testimoni,doctor,victim,denial,first,holland,eventu,agre,dirti,work,target,molloch,dote,sister,clair,antoinett,bower,guatemalaholland,enter,guatemala,citi,help,advis,max,ortiz,rené,enríquez,pose,tourist,hidalgo,widow,rhiana,theresa,saldana,young,daughter,sarah,amanda,nicol,thoma,tow,bronson,later,output,charact,knock,molloch,henchmen,one,one,cross,path,sleazi,american,diplomat,john,glover,support,hitman,roger,cudney,along,way,brutal,end,take,place,crevic,opal,mine,doctor,get,desert,sever,victimsth,evil,men,base,forgotten,novel,lanc,hill,jump,american,polit,deal,latin,america,inde,evil,hardboil,everi,sens,term,use,sensate,dose,brutal,cover,huge,weak,plot,charact,develop,everi,plus,film,three,four,minus,result,shod,craftsmanshipwhil,evil,men,great,concept,film,never,truli,excus,bronson,wipe,foreignbas,scum,style,bad,pulp,fiction,evil,fill,cardboard,charact,never,get,know,understand,holland,despit,play,strong,bronson,never,talk,inner,feel,explain,motiv,becom,killer,hire,rhiana,terribl,weak,part,theresa,saldana,disgust,holland,much,way,later,feel,affect,love,come,especi,watch,holland,kill,sever,peopl,want,home,scene,beforeth,interest,charact,actual,molloch,sister,clair,mani,question,ask,natur,never,find,brought,close,togeth,tortur,deal,start,clair,exact,role,busi,plot,hole,forev,especi,paintbynumb,storylin,seem,make,thing,goe,along,hidalgo,daughter,brought,danger,situat,conveni,taken,hostag,molloch,molloch,bodyguard,randolph,raymond,jacqu,clear,saw,holland,rhiana,cockfight,arena,friend,bar,afterword,memori,short,realli,purpos,cheap,theatric,holland,throw,molloch,chauffeur,cillero,jorg,luke,window,ledg,murder,could,handl,discreet,clair,apartmentth,overal,act,decent,somehow,bronson,give,one,strongest,perform,lee,thompson,direct,lack,point,may,compromis,limit,time,site,besid,evil,film,mexico,presenc,itc,clear,better,product,valu,cinematographi,music,rural,locat,wellus,convey,hot,dusti,atmospher,latin,america,cinematograph,xavier,cruz,provid,rich,color,clariti,orchestr,score,ken,thorn,murphi,war,refresh,era,synthes,junk,odd,enough,posit,add,frustrat,good,movi,scream,come,peter,lee,thompson,edit,better,usual,although,laughabl,continu,errorsth,evil,men,perfect,grindhous,materi,earli,find,hard,recommend,centuri,action,fan,dvd,columbia,tristar,entertain,okay,present,offer,widescreen,standard,format,fourlanguag,subtitl,video,qualiti,well,averag,evil,origin,record,plain,mono,audio,theatric,trailer,offer,actual,grindhous,feel,erod,color,fuzzi,sound,qualiti]",conflicting
1,0,"[movi,start,promis,earli,scene,frank,morgan,advis,gari,cooper,marriag,daughter,anita,louis,frank,morgan,play,unabash,golddigg,loud,complain,cooper,perceiv,penuri,hand,famili,includ,daughter,anita,louis,fan,actor,frank,morgan,mind,hollywood,treasur,cooper,legend,louis,love,versatil,underappreci,actress,seldom,seen,lead,role,also,noth,teresa,wright,bless,great,rang,usual,deliv,heartwarm,performancesfrom,promis,open,stori,slide,downhil,way,end,found,noth,humor,burn,home,cooper,wouldb,inlaw,butler,fastidi,nonsmok,household,would,never,blith,walk,away,allow,cooper,continu,smoke,altern,would,certain,suppli,mean,dispos,illtim,cigarett,moreov,nobodi,common,sens,would,permit,left,hold,lit,cigarett,without,ask,mean,dispos,final,nobodi,right,mind,crush,cigarett,handkerchief,stick,pocket,whole,sequenc,made,cooper,seem,foolish,gauch,poor,contriv,ill,conceiv,film,way,induc,ridicul,laughter,forc,medic,examin,cooper,equal,contriv,nobodi,let,undergo,complet,medic,examin,without,advis,purpos,give,consent,cooper,remov,realiti,funni,absurd,steal,babi,hospit,serious,legal,offens,noth,laugh,final,scene,cooper,over,fastidi,neurot,attent,babi,feed,weight,may,struck,nerv,peopl,experienc,anxieti,newborn,babi,seem,tedious,slow,wardrob,prop,depart,went,top,scene,paradox,script,writer,went,sleepth,line,script,generat,humor,miss,cylind,laugh,come,mileaminut,like,light,yearaminut,time,movi,energi,humor,frank,morgan,camerath,scene,total,wast,cooper,love,interest,respect,father,coop,hotel,room,togeth,probabl,rich,vein,humor,somewher,mine,none,extractedin,end,one,two,likabl,girl,go,get,hurt,predict,anita,louis,charact,get,jilt,wouldbewed,night,camera,fate,particular,funni,even,loos,end,hadnt,done,anyth,film,make,unsympathet,unlik,gail,patrick,say,favorit,wife,consequ,expect,perhap,hope,better,word,context,film,anita,louis,enjoy,happi,end,fact,nice,charact,essenti,wipe,movi,end,realli,undermin,effect,happi,end,cooper,wrighti,kept,wait,someth,happen,witti,dialog,characterist,movi,era,never,deliv,good,perform,frank,morgan,slight,differ,role,total,wast]",conflicting
1,0,"[movi,first,adapt,jane,eyr,ever,watch,appal,much,novel,left,consid,william,hurt,terribl,miscast,rochest,sinc,watch,noteworthi,adapt,novel,three,short,version,three,mini,seri,notic,wors,adapt,wors,rochestersthi,without,doubt,exquisit,jane,eyr,adapt,far,cinematographi,concern,director,franco,zerifferelli,revel,beauti,long,shot,snow,fall,winter,sky,lone,rochest,stand,rock,jane,look,window,less,good,tell,stori,bring,charact,life,addit,script,mere,scratch,surfac,novel,leav,mani,import,scene,consequ,film,show,depth,complex,relationship,jane,rochest,sad,also,includ,humor,side,intercours,number,short,convers,rochest,jane,beauti,stage,coupl,sentenc,exchang,suffic,show,audienc,drawn,know,suppos,fall,love,never,see,actual,happen,scene,rochest,want,find,jane,reaction,dilemma,put,case,hypothet,form,wound,mason,left,hous,complet,miss,farewel,scene,import,scene,climax,novel,reduc,four,sentenc,zerifferelli,make,mistak,scriptwrit,made,substitut,poor,write,brontë,superb,line,neither,crucial,scene,complet,chang,rewritten,make,less,offens,end,similar,great,mistak,simpli,leav,mani,import,scene,remain,glimps,novel,justic,charlott,brontë,masterpieceth,cast,mix,bag,fiona,shaw,excel,mrs,reed,anna,paquin,young,jane,illmann,pout,lolita,lone,littl,girl,long,love,everreli,joan,plowright,make,likabl,far,shrewd,mrs,fairfaix,one,help,feel,billi,whitelaw,suppos,play,villag,witch,instead,plainlook,hardwork,grace,pool,charlott,gainsbourgh,grownup,heroin,howev,physic,perfect,choic,play,jane,eyr,look,everi,bit,like,thin,frail,irregular,strong,featur,come,closest,inner,vision,jane,actress,role,first,minut,screen,time,enchant,perform,gainsbourgh,manag,well,let,audienc,guess,inner,fire,strong,hidden,behind,stoic,mask,unfortun,script,never,allow,expand,passion,live,side,jane,charact,result,leav,mani,scene,shorten,much,dialogu,gainsbourgh,portray,jane,must,necessarili,remain,incomplet,therefor,ultim,unsatisfactori,piti,better,script,charlott,gainsbourgh,might,good,jane,zelah,clark,versionbut,still,obvious,gainsbourgh,tri,play,jane,trace,whatsoev,rochest,charact,william,hurt,portray,hurt,prove,fine,actor,mani,good,movi,must,awar,physic,typewis,miscast,even,attempt,play,rochest,novel,rochest,besid,blond,blueey,softspoken,wellmann,nobleman,shi,quiet,slight,queer,eccentr,basic,goodnatur,mild,far,irasc,moodi,grim,line,refer,trait,charact,sound,absolut,ridicul,addit,mani,moment,movi,hurt,facial,express,leav,one,wonder,fight,acut,attack,sleep,sick,particular,propos,scene,grimac,like,patient,ralli,general,anaesthet,hard,abl,keep,eye,open,compar,rochest,strongwil,charm,protagonist,novel,simpli,burst,energi,tempera,wonder,mani,viewer,disappoint,hurt,perform,still,offend,less,rochest,version,would,general,rank,jane,eyr,higher,three,one,hurt,obvious,wit,recognis,could,rochest,novel,therefor,tri,wherea,georg,scott,ciaràn,hind,tobi,stephen,thought,could,fail,miser,rather,watch,charact,rochest,rochest,bad,play,rather,watch,jane,eyr,movi,leav,mani,line,novel,invent,new,one,version,use,modernis,dialogu,sound,could,utter,today,coupl,starbuck,café,cours,jane,eyr,failur,least,inoffens,one,one,say,adapt,would,therefor,desist,anyon,watch,adapt,find,jane,eyr,least,find,beauti,made,movi]",conflicting
1,0,"[remak,success,movi,tricki,busi,best,remak,true,classic,especi,one,verit,definit,film,director,like,alfr,hitchcock,someth,els,watch,version,psycho,direct,gus,van,sant,two,thing,come,mind,immedi,what,point,earth,think,especi,light,fact,van,sant,use,screenplay,joseph,stefano,taken,novel,robert,bloch,hitchcock,use,final,result,underscor,finer,point,art,filmmak,first,remak,retool,origin,rather,copi,use,new,player,second,shoot,color,use,blood,bit,graphic,littl,detract,impact,film,although,nobl,effort,van,sant,iron,end,suffer,flaw,norma,bate,afflict,mind,film,divid,half,hitchcock,half,van,sant,twain,though,met,shall,never,bound,van,sant,even,work,origin,script,would,better,make,film,way,rather,attempt,duplic,exact,hitchcock,certain,scene,open,shot,movi,instanc,especi,shower,scene,arguabl,one,famous,scene,histori,cinema,copi,hitchcock,shot,look,direct,shower,head,one,drain,use,skree,skree,skree,sound,effect,even,homag,hitchcock,distract,stori,factor,perform,william,maci,privat,eye,arbogast,yet,anoth,split,psych,film,maci,terrif,actor,one,best,charact,actor,busi,perform,excel,good,attitud,deliveri,pure,david,mamet,work,mani,time,seem,context,van,sant,film,wind,tripl,person,disord,hitchcock,van,sant,mamet,felt,like,watch,hous,good,psycho,game,far,perform,maci,solid,come,ann,hech,marion,crane,good,job,creat,origin,charact,escap,trap,attempt,imit,janet,leigh,weak,link,viggo,mortensen,sam,made,marion,boyfriend,smarmi,unapp,made,wonder,anyth,first,place,vinc,vaughn,whoto,put,delic,possibl,simpli,aw,norman,bate,whole,perform,actor,play,role,convinc,affect,effemin,manner,punctuat,speech,spontan,burst,maniac,laughter,made,norman,caricatur,charact,altogeth,unbeliev,pretenti,gave,movi,feel,reenact,true,incid,would,see,televis,show,would,entir,keep,sensibl,film,cut,away,norman,sit,alon,parlor,shot,soberfac,peter,grave,inton,mindset,norman,bate,fate,raini,night,marion,crane,step,car,life,support,cast,includ,juliann,moor,lila,robert,forster,simon,philip,baker,hall,sheriff,chamber,ann,haney,mrs,chamber,chad,everett,tom,cassidi,ranc,howard,loweri,rita,wilson,carolin,jame,remar,patrolman,jame,legro,charli,car,dealer,noth,els,van,sant,psycho,curios,goe,show,good,director,predomin,excel,cast,script,proven,commod,necessarili,insur,success,grant,today,era,psychobabbl,american,psycho,hannib,lecter,effect,taken,edg,charact,like,norman,bate,somewhat,still,singular,intimaci,particular,stori,relationship,norman,mother,victim,forev,remain,inher,disturb,terrifi,van,sant,unabl,convey,sens,dread,throatclench,fear,film,ever,movi,made,earmark,straighttovideo,better,still,never,born,rate,one]",weak
1,0,"[let,begin,say,ador,book,love,miniseri,hope,love,film,absolut,will,allow,moder,degre,artist,licens,interpret,abbrevi,actual,stori,howev,film,scarc,resembl,origin,book,name,chang,protect,innoc,would,possibl,enjoy,movi,simpli,entertain,inaccur,period,pieceunfortun,put,name,darci,charact,emot,weak,give,name,elizabeth,bennett,reckless,snippi,often,tearyey,hoyden,care,noth,rule,societi,make,bingley,wideey,dimwit,absolut,destroy,idea,director,ever,read,jane,austen,origin,stori,realli,stellar,moment,movi,perhap,total,minut,truli,excel,charlott,explan,accept,collin,propos,begin,beauti,year,old,quit,near,hopelessspinst,age,time,becom,burden,famili,romant,want,comfort,home,howev,beauti,dialogu,ruin,blubber,dont,judg,elizabeth,dont,dare,judg,run,tear,later,see,charlott,kowtow,ladi,catherin,bourgh,charact,describ,book,anoth,good,moment,darci,catch,elizabeth,home,tour,area,aunt,uncl,well,done,seri,film,version,keira,knightley,made,audienc,feel,acut,humili,moment,must,elizabeth,niceth,end,also,illustr,level,affect,elizabeth,darci,shown,obvious,miniseri,actual,appreci,scene,simpli,like,see,happi,end,rather,know,took,place,altogeth,though,movi,elimin,subtleti,integr,part,austen,pride,prejudic,charact,speak,jar,combin,austen,dialogu,verbatim,modern,phrase,colloqui,inform,allud,suggest,origin,work,blatant,state,version,yes,time,concern,short,movi,yada,yada,turn,complex,beauti,book,superfici,love,stori,ridicul,comment,love,moment,darci,first,see,elizabeth,obvious,case,love,first,sight,love,first,sight,huh,one,best,aspect,book,elizabeth,suppos,tradit,beauti,darci,come,love,wit,liveli,liter,love,mind,version,also,moment,darci,first,propos,two,yell,furious,lean,closer,closer,almost,kiss,sudden,step,apart,ugh,sad,cliché,theyr,angri,disgust,attract,doesnt,matter,time,dont,even,like,ridicul,character,far,remov,describ,book,realli,like,differ,stori,bennet,dour,elizabeth,usual,act,silli,younger,sister,charlott,emot,somewhat,unintellig,desper,home,unlik,intellig,slight,scheme,woman,abund,common,sens,portray,novel,jane,elizabeth,relationship,mere,topic,instead,deeproot,love,admir,suppos,could,accept,mere,poor,interpret,novel,refus,accept,addit,mani,mani,histor,inaccuraci,miss,bingley,walk,around,scarc,cloth,dress,look,like,other,would,wear,tight,undergar,elizabeth,walk,netherfield,hair,allow,fli,famili,laze,one,morn,though,morn,suppos,reserv,call,acquaint,call,home,elizabeth,walk,outsid,barefoot,nightgown,realli,appal,scene,bingley,walk,jane,bedroom,convers,sound,like,idiot,ill,peopl,would,feel,minor,point,simpli,want,either,histor,accur,film,ban,accur,represent,charact,novel,directorwriterwhoev,sacrif,accuraci,subtleti,good,stori,trite,tale,love,first,sight,conced,read,book,familiar,social,convent,time,could,easili,like,movi,noth,wrong,simpli,couldnt,overcom,desir,see,film,involv,two,pretti,face]",weak
1,0,"[old,cheapli,made,filma,typic,lowbudget,bwestern,mani,way,gari,cooper,yet,star,film,high,reminisc,earli,film,john,wayn,done,poverti,row,studio,actor,familiar,style,persona,still,complet,form,incarn,gari,cooper,doesnt,seem,exact,like,cooper,year,later,talk,faster,earli,film,among,thingshowev,unlik,averag,bmovi,era,least,interest,element,make,film,uniqu,good,ever,want,see,woman,marri,errol,flynn,seven,year,chanc,lili,damita,star,femal,love,interest,odd,cast,choic,heavi,accent,french,wasnt,even,close,movi,star,pretti,incident,also,marri,director,michael,curtiz,memor,weird,aspect,film,seem,gay,subplotsort,like,brokeback,mountain,thought,new,idea,gari,cooper,charact,rais,two,men,hate,women,everyth,much,film,keep,cooper,clear,femal,misogyni,alon,doesnt,necessarili,mean,much,mani,clue,throughout,film,indic,maker,film,realli,tri,portray,gay,coupl,particular,toward,end,one,kill,shot,arrow,hold,die,long,enough,crawl,bodi,fallen,friend,fallswith,arm,cradl,around,pretti,edgi,stuff,time,think,make,dull,film,realli,fascin,today,far,cooper,plot,film,bit,disappoint,skipabl,unless,curious,damita,homosexu,underton,favor,find,better,western]",weak
1,0,"[admit,laugh,time,trivial,holiday,movi,alreadi,move,shortterm,memori,career,slide,rather,swift,toward,tabloid,obscur,ben,affleck,promis,comic,charact,actor,becam,enmesh,hollywood,public,machin,recreat,romant,lead,man,judg,film,transform,doesnt,seem,take,continu,lack,gravita,would,make,credibl,part,buddi,matt,damon,take,smart,role,film,like,syriana,affleck,appear,type,commerci,pap,least,superfici,charact,success,lone,advertis,execut,drew,latham,suit,affleck,better,role,trieddirect,mike,mitchel,whose,famous,film,deuc,bigelow,male,gigolo,script,less,four,screenwrit,alway,bad,sign,flimsi,plot,revolv,around,charact,need,rent,famili,live,childhood,home,order,live,fantasi,oldfashion,christma,never,concept,actual,intrigu,someth,said,cathart,releas,sentiment,direct,feel,amid,frenzi,commerci,around,holiday,real,problem,howev,movi,feel,like,extend,sketch,lack,logic,authent,emot,reson,affleck,seem,overdr,attempt,desper,lovabl,net,result,exhaust,turn,actor,increas,annoy,habit,play,stupid,peopl,illconceiv,film,fortun,like,jame,gandofini,catherin,ohara,play,valco,coupl,decid,accept,drew,monetari,offer,pretend,parentsgandolfini,play,tom,like,gruff,nonviol,relat,toni,soprano,role,classic,sctv,day,christoph,guest,mockumentari,ohara,alway,comic,gem,matter,vehicl,unsurpris,earn,best,laugh,tom,wife,christin,whether,dryli,deliv,onelin,pose,inch,makeup,dominatrix,photo,shoot,becom,standard,screen,role,christina,appleg,play,mistrust,daughter,alicia,cours,becom,drew,love,interest,despit,good,moment,enjoy,deceit,play,drew,sister,front,girlfriend,famili,charact,seem,chang,lightningflash,stroke,make,hard,see,drew,would,see,stori,spin,complet,control,last,third,one,contriv,situat,pile,top,anoth,plot,strand,tie,togeth,short,order,rumor,much,movi,improvis,sinc,finish,shoot,script,show,also,admit,stuck,bitter,end]",weak
1,0,"[dreari,tale,self,absorb,affair,two,unlik,peopl,one,marri,someon,els,rank,high,list,bore,movi,ever,die,hard,romant,husband,opt,first,hour,three,time,littl,transpir,desert,sceneri,spectacular,endless,sand,sunshin,katharin,golden,hair,howev,cinematographi,brilliant,film,make,unless,nation,geograph,travelogu,magnific,saharan,sceneri,ill,conceiv,tale,like,put,perfum,pigth,movi,revolv,around,bad,burn,die,pilot,name,count,laszlo,almasi,left,care,canadian,armi,nurs,hana,world,war,itali,appear,rememb,littl,life,book,possess,stori,slowli,reveal,help,man,past,name,caravaggio,mysteri,appear,deathb,almasi,hungarian,cartograph,employ,royal,geograph,societi,chart,sahara,desert,enter,affair,wife,katherin,fellow,explor,prove,british,spi,meanwhil,present,laszlo,nurs,affair,sikh,nicknam,kip,involv,danger,work,disarm,minesmi,quarrel,movi,mani,length,tedium,starter,dont,fault,act,particular,simpli,isnt,good,stori,caravaggio,seem,unnecessari,connect,almasi,sketchi,provid,tortur,scene,appear,serv,essenti,purpos,filmth,core,problem,two,parti,affair,almasi,katharin,woefulli,unsympathet,charact,shallow,dull,simpli,arent,nice,thus,one,cheer,almasi,cool,aloof,haughti,eventu,disgust,possess,anoth,man,wife,katharin,likewis,detach,nasti,mention,deplor,lack,guilt,feel,whatsoev,imperfect,love,husbandapart,manag,one,minuscul,tear,corner,eye,die,tale,lust,rather,love,pearl,still,tast,almasi,ridicul,vocal,colleagu,erot,obsess,indent,belov,neck,sure,indic,focus,katharin,bodi,victim,unrepent,adulteri,hapless,husband,geoffrey,treat,littl,unpleas,nuisanc,quit,sordid,disgust,katharin,charad,feel,faint,lover,indulg,much,vaunt,unbridl,passion,silent,night,sung,background,sure,whether,intent,contrast,carol,puriti,selfish,lust,definit,impress,sacrilegi,underton,full,frontal,nuditi,katharin,sex,scene,come,across,cold,selfish,lust,sometim,downright,hatefulnot,warm,love,give,even,truli,passion,either,two,feel,emot,total,selfish,one,definit,love,defin,wordalmasi,return,cave,swimmer,retriev,bodi,belov,come,across,contriv,rather,move,katharin,must,expir,moment,earlier,show,excel,colour,bare,appear,doze,corps,like,cours,dramat,effect,romant,watch,tale,normal,one,would,appreci,decay,putrid,corps,order,retriev,adulter,lover,bodi,betray,comrad,alli,give,map,nazi,english,cast,villain,piec,regardless,whether,hes,keep,final,promis,katharin,traitor,act,someth,admir,much,kip,seem,pleasant,fellow,hana,general,likabl,romanc,least,engag,mere,brief,wartim,fling,parti,indic,littl,trauma,upon,part,move,back,forth,two,set,past,sahara,desert,present,itali,prove,distract,unpleas,realli,stori,dull,dishwat,spark,interest,whole,pictur,kip,tens,mine,disarm,scenenot,total,heartless,sympathi,current,almasi,sever,burn,die,state,howev,perhap,major,complaint,film,euthanasia,end,hana,oblig,patient,give,morphin,overdos,suppos,feel,justifi,moral,accept,obvious,affect,almasi,cri,prepar,dead,syring,read,aloud,alleg,passion,herodotus,book,consol,hes,die,amaz,director,david,lean,masterpiec,insult,comparison,pathet,immor,tale,yes,lawrenc,arabia,also,desert,lean,film,doctor,zhivago,brief,encount,engag,affair,sympathet,charact,exhibit,admir,restraint,guilt,regard,betray,spous,oppos,total,self,absorpt,pair,ryan,daughter,cuckold,husband,display,touch,loyalti,forgiv,movi,suppos,intellectu,enorm,rate,bit,bore,disgust,drivel,unfortun,pass,great,love,stori,best,pictur,oscar,speak,well,academi,wonder,peopl,hard,movi,answer,simpl,aw]",weak
1,0,"[stage,purist,movi,could,made,play,would,almost,necessarili,requir,chang,comm,comm,modest,conceit,materi,lost,misunderstood,movi,creator,fullon,shallow,blockbust,mode,would,hard,imagin,wors,director,perhap,josh,logan,jack,warner,could,ruin,way,attenborough,didonstag,chorus,line,triumph,workshop,product,method,dancer,answer,cast,call,found,sit,around,shoot,crap,stagecar,experi,bennett,hamlisch,took,time,hand,song,cast,astonish,unbeliev,modern,storyof,acl,turn,answer,cast,call,play,never,complet,view,play,doesnt,matter,meta,idea,invent,year,adapt,noodl,similar,idea,acl,also,anoth,reductivist,trend,still,aliv,hallmark,modern,creativ,techniqu,compel,there,drama,averag,person,life,could,ever,synthes,invent,charact,gracious,idea,stage,play,one,perform,area,empti,stage,three,differ,way,alter,backdrop,allevi,visual,tedium,keep,viewer,distract,space,reced,actor,stori,spotlight,work,fine,point,idea,trampl,bastard,setwis,wasnt,one,costum,either,dancer,came,final,bow,exhilar,one,final,power,perform,full,gold,top,hat,tail,move,recogn,weve,watch,practic,session,pentup,anxieti,play,releas,audienc,went,nut,grampa,manhandl,like,mush,strangl,bird,clear,earlier,respect,jazz,foss,stage,piec,dancin,mind,make,choic,hamlisch,score,edgi,interest,time,time,kind,schmaltzi,jazz,hand,that,attenborough,ever,touch,hes,remark,find,whatev,good,left,mangl,simpl,question,might,help,attenborough,film,could,bear,spend,even,minut,peopl,like,major,issu,adapt,play,wall,theater,pivot,absenc,theater,would,address,film,format,there,never,frontal,play,answer,came,sorri,question,cast,augment,manag,number,uniqu,narrat,crowd,suffoc,audienc,blend,grate,selv,togeth,well,past,annoy,threshold,annoy,littl,runt,swing,across,stage,rope,clown,absent,audienc,play,made,understand,theater,peopl,movi,make,want,choke,themperhap,broadway,annoy,trend,charact,walk,direct,stage,center,sing,stori,audienc,les,miz,miss,saigon,instead,relat,charact,start,worst,imagin,reviv,play,make,feel,aliv,movi,chorus,line,pure,schlock]",weak
